"last_name, first_name",player_id,year,p_win,p_loss,p_era,xwoba,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,whiff_percent,swing_percent
"Thompson, Ryan",657044,2024,7,5,3.26,0.312,26.5,7.4,44.6,78.240616939,95.26022148,23,49.8
"Webb, Jacob",657097,2024,2,5,3.02,0.291,33.8,7.9,34.4,76.061058133,93.4304094,27.4,49.6
"Webb, Logan",657277,2024,13,10,3.47,0.326,32.1,7,46.2,77.927662825,95.233452829,20.8,46.2
"Schmidt, Clarke",657376,2024,5,5,2.85,0.304,31.7,5.9,38,78.87294578,93.864991613,29.4,44.2
"Bernardino, Brennan",657514,2024,4,3,4.06,0.310,33.8,7,37.3,76.760888696,93.716571825,21.8,44.8
"Ferguson, Caleb",657571,2024,1,4,4.64,0.317,35.9,6.5,37.3,76.920219605,93.769485329,26.6,47.1
"Alcala, Jorge",660896,2024,4,3,3.24,0.277,32,7.2,32.7,75.350600132,92.994573289,28.1,48.9
"Duran, Jhoan",661395,2024,6,9,3.64,0.265,28.4,3.5,36.2,74.911012754,93.699657153,32.9,49
"Martinez, Seth",661527,2024,3,2,3.59,0.316,31.1,6.7,40.2,77.583805625,93.891014214,23,45.7
"Gil, Luis",661563,2024,15,7,3.50,0.304,33.7,9.5,37.4,78.931048895,94.034939077,29,45.5
"Muñoz, Andrés",662253,2024,3,7,2.12,0.269,31,8.7,33.3,74.798663968,92.94803352,39.8,45.4
"Suarez, Robert",663158,2024,9,3,2.77,0.275,30.6,7.7,40.4,78.547847,94.082984222,24.3,55.6
"Martin, Davis",663436,2024,0,5,4.32,0.316,26.2,7.6,37.9,76.248378194,93.839174792,27,48.5
"Bubic, Kris",663460,2024,1,1,2.67,0.215,26,2.6,28.6,70.912425946,92.231484384,30.5,50.5
"Sands, Cole",663485,2024,9,1,3.28,0.290,32.8,6.3,37,78.639076774,93.957956183,26.6,50.5
"Hudson, Bryan",663542,2024,6,1,1.73,0.273,35.8,6.8,36.5,76.378445676,93.743675068,21.5,47.7
"Hjelle, Sean",663546,2024,3,4,3.90,0.297,29.6,5.3,37.4,77.987104333,93.88649477,21.4,45.2
"Kolek, Stephen",663568,2024,3,0,5.21,0.333,30.8,3.8,41,76.118934211,94.213670921,21.1,49.3
"Harris, Hogan",663687,2024,4,4,2.86,0.347,36.5,7.2,39.4,78.64134,93.788121268,21.1,44.2
"McArthur, James",663704,2024,5,7,4.92,0.327,34.3,8.3,40.3,79.929693444,94.577994078,28.3,47.3
"Lynch IV, Daniel",663738,2024,2,0,3.32,0.305,30.8,9.4,47.9,80.247603898,94.734464444,28.3,46.4
"Woodford, Jake",663765,2024,0,6,7.97,0.364,38.8,7.8,39.5,77.914967813,94.151237656,14,44
"Hoeing, Bryan",663773,2024,2,3,2.18,0.344,36.6,7.8,45.8,80.261962763,95.228734768,22.5,45.5
"Little, Brendon",663893,2024,1,2,3.74,0.318,21.9,5.8,38,76.889222985,93.614875414,29.7,46
"Phillips, Tyler",663969,2024,4,1,6.87,0.373,38.2,13.8,40.7,76.732659032,94.808056748,21.7,52.6
